[01:24:00] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:24:03] [main/INFO]: Reloading ResourceManager: Default
[01:24:12] [Worker-Main-2/INFO]: Loaded 7 recipes
[01:24:16] [Worker-Main-2/INFO]: Loaded 927 advancements
[01:24:27] [Server thread/INFO]: Starting minecraft server version 1.16.5
[01:24:27] [Server thread/INFO]: Loading properties
[01:24:27] [Server thread/INFO]: Default game type: SURVIVAL
[01:24:27] [Server thread/INFO]: Generating keypair
[01:24:28] [Server thread/INFO]: Starting Minecraft server on *:25565
[01:24:29] [Server thread/INFO]: Using epoll channel type
[01:24:30] [Server thread/INFO]: Preparing level "world"
[01:57:29] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:29] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:30] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:30] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:31] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:31] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:32] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:32] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:33] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:33] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:34] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:34] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:35] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:35] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:36] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:36] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:37] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:37] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:57:38] [Server thread/INFO]: Preparing spawn area: 60%
[01:57:38] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[01:57:39] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[01:57:39] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[01:57:40] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[01:57:41] [Server thread/INFO]: Preparing spawn area: 61%
[01:57:41] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:57:41] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:57:42] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:57:43] [Server thread/INFO]: Preparing spawn area: 62%
[01:57:43] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:57:44] [Server thread/INFO]: Preparing spawn area: 62%
[01:57:44] [Server thread/INFO]: Preparing spawn area: 62%
[01:57:45] [Server thread/INFO]: Preparing spawn area: 65%
[01:57:45] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[01:57:45] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[01:57:46] [Server thread/INFO]: Preparing spawn area: 67%
[01:57:46] [Server thread/INFO]: Preparing spawn area: 68%
[01:57:47] [Server thread/INFO]: Preparing spawn area: 69%
[01:57:47] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[01:57:48] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[01:57:49] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:57:49] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:57:49] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:57:50] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:57:50] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:57:51] [Worker-Main-2/INFO]: Preparing spawn area: 72%
[01:57:51] [Worker-Main-2/INFO]: Preparing spawn area: 73%
[01:57:52] [Worker-Main-2/INFO]: Preparing spawn area: 73%
[01:57:53] [Worker-Main-2/INFO]: Preparing spawn area: 73%
[01:57:53] [Worker-Main-2/INFO]: Preparing spawn area: 73%
[01:57:53] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[01:57:54] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[01:57:54] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[01:57:55] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[01:57:56] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[01:57:56] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[01:57:56] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[01:57:57] [Worker-Main-2/INFO]: Preparing spawn area: 76%
[01:57:57] [Server thread/INFO]: Preparing spawn area: 77%
[01:57:58] [Worker-Main-2/INFO]: Preparing spawn area: 78%
[01:57:58] [Worker-Main-2/INFO]: Preparing spawn area: 78%
[01:57:59] [Worker-Main-2/INFO]: Preparing spawn area: 78%
[01:57:59] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[01:58:00] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[01:58:00] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[01:58:01] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[01:58:02] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:58:02] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:58:03] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:58:03] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:58:03] [Worker-Main-2/INFO]: Preparing spawn area: 81%
[01:58:04] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:58:05] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:58:05] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:58:05] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:58:06] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:58:06] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:58:07] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:58:07] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:58:08] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:58:09] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:58:09] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:58:10] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:58:10] [Worker-Main-2/INFO]: Preparing spawn area: 85%
[01:58:10] [Worker-Main-2/INFO]: Preparing spawn area: 85%
[01:58:11] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[01:58:11] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[01:58:12] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[01:58:12] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[01:58:13] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:58:14] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:58:14] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:58:14] [Worker-Main-2/INFO]: Preparing spawn area: 88%
[01:58:15] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[01:58:16] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[01:58:16] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[01:58:16] [Worker-Main-2/INFO]: Preparing spawn area: 90%
[01:58:17] [Worker-Main-2/INFO]: Preparing spawn area: 90%
[01:58:18] [Worker-Main-2/INFO]: Preparing spawn area: 90%
[01:58:18] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[01:58:18] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[01:58:19] [Worker-Main-2/INFO]: Preparing spawn area: 92%
[01:58:19] [Worker-Main-2/INFO]: Preparing spawn area: 92%
[01:58:20] [Worker-Main-2/INFO]: Preparing spawn area: 92%
[01:58:20] [Worker-Main-2/INFO]: Preparing spawn area: 92%
[01:58:22] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[01:58:22] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[01:58:22] [Worker-Main-2/INFO]: Preparing spawn area: 95%
[01:58:22] [Worker-Main-2/INFO]: Preparing spawn area: 95%
[01:58:23] [Worker-Main-2/INFO]: Preparing spawn area: 95%
[01:58:23] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[01:58:24] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[01:58:24] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:58:25] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:58:25] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:58:26] [Worker-Main-2/INFO]: Preparing spawn area: 98%
[01:58:27] [Worker-Main-2/INFO]: Preparing spawn area: 98%
[01:58:27] [Worker-Main-2/INFO]: Preparing spawn area: 99%
[01:58:28] [Worker-Main-2/INFO]: Preparing spawn area: 99%
[01:58:28] [Server thread/INFO]: Time elapsed: 92521 ms
[01:58:28] [Server thread/INFO]: Done (95.767s)! For help, type "help"
[01:58:28] [Server thread/INFO]: Starting remote control listener
[01:58:28] [Server thread/INFO]: Thread RCON Listener started
[01:58:28] [Server thread/INFO]: RCON running on 0.0.0.0:25575
[01:58:30] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2030ms or 40 ticks behind
[01:58:36] [RCON Listener #1/INFO]: Thread RCON Client /127.0.0.1 started
[01:58:36] [Server thread/INFO]: [Rcon: Stopping the server]
[01:58:36] [Server thread/INFO]: Stopping server
[01:58:36] [RCON Client /127.0.0.1 #2/INFO]: Thread RCON Client /127.0.0.1 shutting down
[01:58:36] [Server thread/INFO]: Saving players
[01:58:36] [Server thread/INFO]: Saving worlds
[01:58:36] [Server thread/INFO]: Saving chunks for level 'ServerLevel[world]'/minecraft:overworld
[01:59:24] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[01:59:27] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:59:27] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:59:27] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:59:27] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:59:27] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:59:27] [main/INFO]: Reloading ResourceManager: Default
[01:59:32] [Worker-Main-2/INFO]: Loaded 7 recipes
[01:59:33] [Worker-Main-2/INFO]: Loaded 927 advancements
[01:59:44] [Server thread/INFO]: Starting minecraft server version 1.16.5
[01:59:44] [Server thread/INFO]: Loading properties
[01:59:44] [Server thread/INFO]: Default game type: SURVIVAL
[01:59:44] [Server thread/INFO]: Generating keypair
[01:59:45] [Server thread/INFO]: Starting Minecraft server on *:25565
[01:59:46] [Server thread/INFO]: Using epoll channel type
[01:59:47] [Server thread/INFO]: Preparing level "world"
[01:59:50] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[01:59:57] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:57] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:57] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:57] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:57] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:59:59] [Server thread/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:24] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[02:00:25] [Server thread/INFO]: Preparing spawn area: 0%
[02:00:25] [Server thread/INFO]: Preparing spawn area: 0%
[02:00:26] [Worker-Main-2/INFO]: Preparing spawn area: 29%
[02:00:26] [Worker-Main-2/INFO]: Preparing spawn area: 31%
[02:00:27] [Worker-Main-2/INFO]: Preparing spawn area: 33%
[02:00:27] [Worker-Main-2/INFO]: Preparing spawn area: 33%
[02:00:28] [Worker-Main-2/INFO]: Preparing spawn area: 33%
[02:00:28] [Worker-Main-2/INFO]: Preparing spawn area: 33%
[02:00:29] [Worker-Main-2/INFO]: Preparing spawn area: 33%
[02:00:29] [Worker-Main-2/INFO]: Preparing spawn area: 33%
[02:00:30] [Worker-Main-2/INFO]: Preparing spawn area: 33%
[02:00:30] [Worker-Main-2/INFO]: Preparing spawn area: 34%
[02:00:31] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[02:00:31] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[02:00:32] [Worker-Main-2/INFO]: Preparing spawn area: 40%
[02:00:32] [Worker-Main-2/INFO]: Preparing spawn area: 40%
[02:00:33] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[02:00:33] [Worker-Main-2/INFO]: Preparing spawn area: 44%
[02:00:34] [Worker-Main-2/INFO]: Preparing spawn area: 44%
[02:00:34] [Worker-Main-2/INFO]: Preparing spawn area: 46%
[02:00:35] [Worker-Main-2/INFO]: Preparing spawn area: 46%
[02:00:35] [Server thread/INFO]: Preparing spawn area: 46%
[02:00:36] [Worker-Main-2/INFO]: Preparing spawn area: 46%
[02:00:36] [Worker-Main-2/INFO]: Preparing spawn area: 46%
[02:00:37] [Worker-Main-2/INFO]: Preparing spawn area: 47%
[02:00:37] [Worker-Main-2/INFO]: Preparing spawn area: 48%
[02:00:38] [Worker-Main-2/INFO]: Preparing spawn area: 49%
[02:00:38] [Worker-Main-2/INFO]: Preparing spawn area: 50%
[02:00:39] [Worker-Main-2/INFO]: Preparing spawn area: 50%
[02:00:39] [Worker-Main-2/INFO]: Preparing spawn area: 50%
[02:00:40] [Worker-Main-2/INFO]: Preparing spawn area: 50%
[02:00:40] [Worker-Main-2/INFO]: Preparing spawn area: 51%
[02:00:41] [Worker-Main-2/INFO]: Preparing spawn area: 51%
[02:00:41] [Worker-Main-2/INFO]: Preparing spawn area: 51%
[02:00:42] [Worker-Main-2/INFO]: Preparing spawn area: 51%
[02:00:42] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[02:00:43] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[02:00:43] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[02:00:44] [Worker-Main-2/INFO]: Preparing spawn area: 55%
[02:00:44] [Worker-Main-2/INFO]: Preparing spawn area: 57%
[02:00:45] [Worker-Main-2/INFO]: Preparing spawn area: 57%
[02:00:45] [Worker-Main-2/INFO]: Preparing spawn area: 58%
[02:00:46] [Server thread/INFO]: Preparing spawn area: 59%
[02:00:46] [Server thread/INFO]: Preparing spawn area: 60%
[02:00:47] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[02:00:47] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[02:00:48] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[02:00:48] [Server thread/INFO]: Preparing spawn area: 61%
[02:00:49] [Server thread/INFO]: Preparing spawn area: 62%
[02:00:49] [Server thread/INFO]: Preparing spawn area: 62%
[02:00:50] [Worker-Main-2/INFO]: Preparing spawn area: 63%
[02:00:50] [Worker-Main-2/INFO]: Preparing spawn area: 63%
[02:00:51] [Server thread/INFO]: Preparing spawn area: 63%
[02:00:51] [Worker-Main-2/INFO]: Preparing spawn area: 64%
[02:00:52] [Worker-Main-2/INFO]: Preparing spawn area: 64%
[02:00:52] [Worker-Main-2/INFO]: Preparing spawn area: 64%
[02:00:53] [Server thread/INFO]: Preparing spawn area: 64%
[02:00:53] [Server thread/INFO]: Preparing spawn area: 65%
[02:00:54] [Server thread/INFO]: Preparing spawn area: 65%
[02:00:54] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[02:00:55] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[02:00:55] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[02:00:56] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[02:00:57] [Server thread/INFO]: Preparing spawn area: 66%
[02:00:57] [Server thread/INFO]: Preparing spawn area: 66%
[02:00:57] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[02:00:58] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[02:00:58] [Worker-Main-2/INFO]: Preparing spawn area: 67%
[02:00:59] [Server thread/INFO]: Preparing spawn area: 67%
[02:01:00] [Server thread/INFO]: Preparing spawn area: 67%
[02:01:00] [Server thread/INFO]: Preparing spawn area: 67%
[02:01:00] [Worker-Main-2/INFO]: Preparing spawn area: 67%
[02:01:01] [Worker-Main-2/INFO]: Preparing spawn area: 67%
[02:01:03] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:03] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:03] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:03] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:03] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:04] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:04] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:05] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[02:01:06] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[02:01:06] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[02:01:06] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[02:01:07] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[02:01:07] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[02:01:08] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[02:01:08] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[02:01:09] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[02:01:09] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[02:01:10] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[02:01:10] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[02:01:11] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[02:01:11] [Server thread/INFO]: Preparing spawn area: 72%
[02:01:12] [Worker-Main-2/INFO]: Preparing spawn area: 73%
[02:01:12] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[02:01:13] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[02:01:13] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[02:01:14] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[02:01:14] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[02:01:15] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[02:01:16] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[02:01:16] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[02:01:16] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[02:01:17] [Worker-Main-2/INFO]: Preparing spawn area: 76%
[02:01:17] [Worker-Main-2/INFO]: Preparing spawn area: 76%
[02:01:18] [Server thread/INFO]: Preparing spawn area: 77%
[02:01:18] [Worker-Main-2/INFO]: Preparing spawn area: 78%
[02:01:19] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[02:01:20] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[02:01:20] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[02:01:21] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[02:01:21] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[02:01:21] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[02:01:22] [Server thread/INFO]: Preparing spawn area: 80%
[02:01:22] [Worker-Main-2/INFO]: Preparing spawn area: 81%
[02:01:23] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[02:01:23] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[02:01:24] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[02:01:24] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[02:01:25] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[02:01:25] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[02:01:26] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[02:01:26] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[02:01:27] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[02:01:27] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[02:01:28] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[02:01:28] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[02:01:29] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[02:01:29] [Worker-Main-2/INFO]: Preparing spawn area: 85%
[02:01:30] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[02:01:30] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[02:01:31] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[02:01:31] [Worker-Main-2/INFO]: Preparing spawn area: 88%
[02:01:32] [Worker-Main-2/INFO]: Preparing spawn area: 88%
[02:01:33] [Worker-Main-2/INFO]: Preparing spawn area: 88%
[02:01:33] [Worker-Main-2/INFO]: Preparing spawn area: 88%
[02:01:34] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[02:01:34] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[02:01:34] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[02:01:35] [Worker-Main-2/INFO]: Preparing spawn area: 90%
[02:01:35] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[02:01:36] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[02:01:36] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[02:01:37] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[02:01:37] [Worker-Main-2/INFO]: Preparing spawn area: 92%
[02:01:38] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[02:01:38] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[02:01:39] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[02:01:39] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[02:01:40] [Worker-Main-2/INFO]: Preparing spawn area: 94%
[02:01:40] [Worker-Main-2/INFO]: Preparing spawn area: 95%
[02:01:41] [Worker-Main-2/INFO]: Preparing spawn area: 95%
[02:01:41] [Worker-Main-2/INFO]: Preparing spawn area: 95%
[02:01:42] [Worker-Main-2/INFO]: Preparing spawn area: 95%
[02:01:42] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[02:01:43] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[02:01:44] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[02:01:44] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[02:01:44] [Worker-Main-2/INFO]: Preparing spawn area: 98%
